law_name,url
צו אזורים חופשיים לייצור בישראל (עבירה על בטחון המדינה),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%90%D7%96%D7%95%D7%A8%D7%99%D7%9D_%D7%97%D7%95%D7%A4%D7%A9%D7%99%D7%99%D7%9D_%D7%9C%D7%99%D7%99%D7%A6%D7%95%D7%A8_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C_(%D7%A2%D7%91%D7%99%D7%A8%D7%94_%D7%A2%D7%9C_%D7%91%D7%98%D7%97%D7%95%D7%9F_%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94)
חוק האזרחות,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%95%D7%AA
חוק האזרחות והכניסה לישראל (הוראת שעה),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%95%D7%AA_%D7%95%D7%94%D7%9B%D7%A0%D7%99%D7%A1%D7%94_%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C_(%D7%94%D7%95%D7%A8%D7%90%D7%AA_%D7%A9%D7%A2%D7%94)
תקנות האזרחות,https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%95%D7%AA
תקנות האזרחות (המצאת כתבי בי-דין),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%95%D7%AA_(%D7%94%D7%9E%D7%A6%D7%90%D7%AA_%D7%9B%D7%AA%D7%91%D7%99_%D7%91%D7%99-%D7%93%D7%99%D7%9F)
תקנות האזרחות (סדרי הדין בבקשה לביטול אזרחות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%95%D7%AA_(%D7%A1%D7%93%D7%A8%D7%99_%D7%94%D7%93%D7%99%D7%9F_%D7%91%D7%91%D7%A7%D7%A9%D7%94_%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%9C_%D7%90%D7%96%D7%A8%D7%97%D7%95%D7%AA)
חוק האזרחים הותיקים,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%9D_%D7%94%D7%95%D7%AA%D7%99%D7%A7%D7%99%D7%9D
תקנות האזרחים הוותיקים,https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%9D_%D7%94%D7%95%D7%95%D7%AA%D7%99%D7%A7%D7%99%D7%9D
תקנות האזרחים הוותיקים (הטבות לאזרח ותיק שמקבל קצבת זקנה לנכה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%9D_%D7%94%D7%95%D7%95%D7%AA%D7%99%D7%A7%D7%99%D7%9D_(%D7%94%D7%98%D7%91%D7%95%D7%AA_%D7%9C%D7%90%D7%96%D7%A8%D7%97_%D7%95%D7%AA%D7%99%D7%A7_%D7%A9%D7%9E%D7%A7%D7%91%D7%9C_%D7%A7%D7%A6%D7%91%D7%AA_%D7%96%D7%A7%D7%A0%D7%94_%D7%9C%D7%A0%D7%9B%D7%94)
תקנות האזרחים הותיקים (הנחות למופעי תרבות ולמוזיאונים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%9D_%D7%94%D7%95%D7%AA%D7%99%D7%A7%D7%99%D7%9D_(%D7%94%D7%A0%D7%97%D7%95%D7%AA_%D7%9C%D7%9E%D7%95%D7%A4%D7%A2%D7%99_%D7%AA%D7%A8%D7%91%D7%95%D7%AA_%D7%95%D7%9C%D7%9E%D7%95%D7%96%D7%99%D7%90%D7%95%D7%A0%D7%99%D7%9D)
תקנות האזרחים הוותיקים (שליחה ופרסום של חוברת מידע),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%9D_%D7%94%D7%95%D7%95%D7%AA%D7%99%D7%A7%D7%99%D7%9D_(%D7%A9%D7%9C%D7%99%D7%97%D7%94_%D7%95%D7%A4%D7%A8%D7%A1%D7%95%D7%9D_%D7%A9%D7%9C_%D7%97%D7%95%D7%91%D7%A8%D7%AA_%D7%9E%D7%99%D7%93%D7%A2)
תקנות האזרחים הוותיקים (תוקף תעודת אזרח ותיק),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%9D_%D7%94%D7%95%D7%95%D7%AA%D7%99%D7%A7%D7%99%D7%9D_(%D7%AA%D7%95%D7%A7%D7%A3_%D7%AA%D7%A2%D7%95%D7%93%D7%AA_%D7%90%D7%96%D7%A8%D7%97_%D7%95%D7%AA%D7%99%D7%A7)
חוק האחריות למוצרים פגומים,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA_%D7%9C%D7%9E%D7%95%D7%A6%D7%A8%D7%99%D7%9D_%D7%A4%D7%92%D7%95%D7%9E%D7%99%D7%9D
חוק האחריות לפיצוי נזקי זיהום בשמן,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA_%D7%9C%D7%A4%D7%99%D7%A6%D7%95%D7%99_%D7%A0%D7%96%D7%A7%D7%99_%D7%96%D7%99%D7%94%D7%95%D7%9D_%D7%91%D7%A9%D7%9E%D7%9F
תקנות האחריות לפיצוי נזקי זיהום בשמן (היטל השתתפות בקרן הבין-לאומית),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA_%D7%9C%D7%A4%D7%99%D7%A6%D7%95%D7%99_%D7%A0%D7%96%D7%A7%D7%99_%D7%96%D7%99%D7%94%D7%95%D7%9D_%D7%91%D7%A9%D7%9E%D7%9F_(%D7%94%D7%99%D7%98%D7%9C_%D7%94%D7%A9%D7%AA%D7%AA%D7%A4%D7%95%D7%AA_%D7%91%D7%A7%D7%A8%D7%9F_%D7%94%D7%91%D7%99%D7%9F-%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA)
חוק איגודי ערים,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%92%D7%95%D7%93%D7%99_%D7%A2%D7%A8%D7%99%D7%9D
תקנות איגודי ערים (הדרך והמועד להגשת נימוקי התנגדות לתיקון צו מקים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%92%D7%95%D7%93%D7%99_%D7%A2%D7%A8%D7%99%D7%9D_(%D7%94%D7%93%D7%A8%D7%9A_%D7%95%D7%94%D7%9E%D7%95%D7%A2%D7%93_%D7%9C%D7%94%D7%92%D7%A9%D7%AA_%D7%A0%D7%99%D7%9E%D7%95%D7%A7%D7%99_%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA_%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F_%D7%A6%D7%95_%D7%9E%D7%A7%D7%99%D7%9D)
תקנות איגודי ערים (עריכת תקציבים וניהול חשבונות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%92%D7%95%D7%93%D7%99_%D7%A2%D7%A8%D7%99%D7%9D_(%D7%A2%D7%A8%D7%99%D7%9B%D7%AA_%D7%AA%D7%A7%D7%A6%D7%99%D7%91%D7%99%D7%9D_%D7%95%D7%A0%D7%99%D7%94%D7%95%D7%9C_%D7%97%D7%A9%D7%91%D7%95%D7%A0%D7%95%D7%AA)
צו איגוד ערים (הוראות אחידות),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%90%D7%99%D7%92%D7%95%D7%93_%D7%A2%D7%A8%D7%99%D7%9D_(%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%90%D7%97%D7%99%D7%93%D7%95%D7%AA)
חוק אימוץ ילדים,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D
תקנות אימוץ ילדים (בדיקת כשירות מבקש),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%91%D7%93%D7%99%D7%A7%D7%AA_%D7%9B%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%9E%D7%91%D7%A7%D7%A9)
תקנות אימוץ ילדים (בעלי מקצוע בעמותה מוכרת),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%91%D7%A2%D7%9C%D7%99_%D7%9E%D7%A7%D7%A6%D7%95%D7%A2_%D7%91%D7%A2%D7%9E%D7%95%D7%AA%D7%94_%D7%9E%D7%95%D7%9B%D7%A8%D7%AA)
תקנות אימוץ ילדים (הוראות בדבר שמירה נפרדת וחסויה של פרטי הורה שני והשימוש בהם),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%91%D7%93%D7%91%D7%A8_%D7%A9%D7%9E%D7%99%D7%A8%D7%94_%D7%A0%D7%A4%D7%A8%D7%93%D7%AA_%D7%95%D7%97%D7%A1%D7%95%D7%99%D7%94_%D7%A9%D7%9C_%D7%A4%D7%A8%D7%98%D7%99_%D7%94%D7%95%D7%A8%D7%94_%D7%A9%D7%A0%D7%99_%D7%95%D7%94%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%94%D7%9D)
תקנות אימוץ ילדים (הכרה בעמותה לאימוץ בין-ארצי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%94%D7%9B%D7%A8%D7%94_%D7%91%D7%A2%D7%9E%D7%95%D7%AA%D7%94_%D7%9C%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%91%D7%99%D7%9F-%D7%90%D7%A8%D7%A6%D7%99)
תקנות אימוץ ילדים (הסכמת הורה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%94%D7%A1%D7%9B%D7%9E%D7%AA_%D7%94%D7%95%D7%A8%D7%94)
תקנות אימוץ ילדים (כללי פרסום),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%9B%D7%9C%D7%9C%D7%99_%D7%A4%D7%A8%D7%A1%D7%95%D7%9D)
תקנות אימוץ ילדים (כללים למתן הנחה למבקש באימוץ בין-ארצי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%9B%D7%9C%D7%9C%D7%99%D7%9D_%D7%9C%D7%9E%D7%AA%D7%9F_%D7%94%D7%A0%D7%97%D7%94_%D7%9C%D7%9E%D7%91%D7%A7%D7%A9_%D7%91%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%91%D7%99%D7%9F-%D7%90%D7%A8%D7%A6%D7%99)
תקנות פנקס האימוצים,https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%A4%D7%A0%D7%A7%D7%A1_%D7%94%D7%90%D7%99%D7%9E%D7%95%D7%A6%D7%99%D7%9D
תקנות אימוץ ילדים (תשלומים מרביים לעמותה מוכרת),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%A5_%D7%99%D7%9C%D7%93%D7%99%D7%9D_(%D7%AA%D7%A9%D7%9C%D7%95%D7%9E%D7%99%D7%9D_%D7%9E%D7%A8%D7%91%D7%99%D7%99%D7%9D_%D7%9C%D7%A2%D7%9E%D7%95%D7%AA%D7%94_%D7%9E%D7%95%D7%9B%D7%A8%D7%AA)
חוק אימות מסמכים (תביעות פיצויים מיוחדות),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%9E%D7%95%D7%AA_%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D_(%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA_%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%95%D7%AA)
תקנות אימות מסמכים (תביעות פיצויים מיוחדות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%9E%D7%95%D7%AA_%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D_(%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA_%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%95%D7%AA)
חוק איסוף ופינוי פסולת למיחזור,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A3_%D7%95%D7%A4%D7%99%D7%A0%D7%95%D7%99_%D7%A4%D7%A1%D7%95%D7%9C%D7%AA_%D7%9C%D7%9E%D7%99%D7%97%D7%96%D7%95%D7%A8
תקנות איסוף ופינוי פסולת למיחזור (חובת פינוי פסולת למיחזור),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A3_%D7%95%D7%A4%D7%99%D7%A0%D7%95%D7%99_%D7%A4%D7%A1%D7%95%D7%9C%D7%AA_%D7%9C%D7%9E%D7%99%D7%97%D7%96%D7%95%D7%A8_(%D7%97%D7%95%D7%91%D7%AA_%D7%A4%D7%99%D7%A0%D7%95%D7%99_%D7%A4%D7%A1%D7%95%D7%9C%D7%AA_%D7%9C%D7%9E%D7%99%D7%97%D7%96%D7%95%D7%A8)
חוק איסור אלימות בספורט,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA_%D7%91%D7%A1%D7%A4%D7%95%D7%A8%D7%98
תקנות איסור אלימות בספורט (כללי התנהגות באירוע ספורט ודרך פרסומם),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA_%D7%91%D7%A1%D7%A4%D7%95%D7%A8%D7%98_(%D7%9B%D7%9C%D7%9C%D7%99_%D7%94%D7%AA%D7%A0%D7%94%D7%92%D7%95%D7%AA_%D7%91%D7%90%D7%99%D7%A8%D7%95%D7%A2_%D7%A1%D7%A4%D7%95%D7%A8%D7%98_%D7%95%D7%93%D7%A8%D7%9A_%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%9D)
תקנות איסור אלימות בספורט (קביעת הכשרה נוספת למנהל אירוע ספורט),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA_%D7%91%D7%A1%D7%A4%D7%95%D7%A8%D7%98_(%D7%A7%D7%91%D7%99%D7%A2%D7%AA_%D7%94%D7%9B%D7%A9%D7%A8%D7%94_%D7%A0%D7%95%D7%A1%D7%A4%D7%AA_%D7%9C%D7%9E%D7%A0%D7%94%D7%9C_%D7%90%D7%99%D7%A8%D7%95%D7%A2_%D7%A1%D7%A4%D7%95%D7%A8%D7%98)
תקנות העבירות המינהליות (קנס מינהלי – איסור אלימות בספורט),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA_%D7%94%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99%D7%95%D7%AA_(%D7%A7%D7%A0%D7%A1_%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99_%E2%80%93_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA_%D7%91%D7%A1%D7%A4%D7%95%D7%A8%D7%98)
חוק איסור גידול חזיר,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%92%D7%99%D7%93%D7%95%D7%9C_%D7%97%D7%96%D7%99%D7%A8
תקנות איסור גידול חזיר (תפיסה והשמדה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%92%D7%99%D7%93%D7%95%D7%9C_%D7%97%D7%96%D7%99%D7%A8_(%D7%AA%D7%A4%D7%99%D7%A1%D7%94_%D7%95%D7%94%D7%A9%D7%9E%D7%93%D7%94)
חוק איסור הונאה בכשרות,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%95%D7%A0%D7%90%D7%94_%D7%91%D7%9B%D7%A9%D7%A8%D7%95%D7%AA
תקנות איסור הונאה בכשרות (אגרה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%95%D7%A0%D7%90%D7%94_%D7%91%D7%9B%D7%A9%D7%A8%D7%95%D7%AA_(%D7%90%D7%92%D7%A8%D7%94)
תקנות איסור הונאה בכשרות (תעודות הכשר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%95%D7%A0%D7%90%D7%94_%D7%91%D7%9B%D7%A9%D7%A8%D7%95%D7%AA_(%D7%AA%D7%A2%D7%95%D7%93%D7%95%D7%AA_%D7%94%D7%9B%D7%A9%D7%A8)
תקנות העבירות המינהליות (קנס מינהלי – איסור הונאה בכשרות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA_%D7%94%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99%D7%95%D7%AA_(%D7%A7%D7%A0%D7%A1_%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99_%E2%80%93_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%95%D7%A0%D7%90%D7%94_%D7%91%D7%9B%D7%A9%D7%A8%D7%95%D7%AA)
חוק איסור הכחשת השואה,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9B%D7%97%D7%A9%D7%AA_%D7%94%D7%A9%D7%95%D7%90%D7%94
חוק איסור הכחשת אירועי טבח 7 באוקטובר 2023 (טבח שמיני עצרת),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9B%D7%97%D7%A9%D7%AA_%D7%90%D7%99%D7%A8%D7%95%D7%A2%D7%99_%D7%98%D7%91%D7%97_7_%D7%91%D7%90%D7%95%D7%A7%D7%98%D7%95%D7%91%D7%A8_2023_(%D7%98%D7%91%D7%97_%D7%A9%D7%9E%D7%99%D7%A0%D7%99_%D7%A2%D7%A6%D7%A8%D7%AA)
חוק איסור הלבנת הון,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F
תקנות איסור הלבנת הון (אגרות לענין נותני שירותי מטבע),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%90%D7%92%D7%A8%D7%95%D7%AA_%D7%9C%D7%A2%D7%A0%D7%99%D7%9F_%D7%A0%D7%95%D7%AA%D7%A0%D7%99_%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99_%D7%9E%D7%98%D7%91%D7%A2)
תקנות איסור הלבנת הון (דיווח למשטרה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%93%D7%99%D7%95%D7%95%D7%97_%D7%9C%D7%9E%D7%A9%D7%98%D7%A8%D7%94)
תקנות איסור הלבנת הון (דרכי דיווח על כספים בעת הכניסה לישראל או היציאה ממנה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%93%D7%A8%D7%9B%D7%99_%D7%93%D7%99%D7%95%D7%95%D7%97_%D7%A2%D7%9C_%D7%9B%D7%A1%D7%A4%D7%99%D7%9D_%D7%91%D7%A2%D7%AA_%D7%94%D7%9B%D7%A0%D7%99%D7%A1%D7%94_%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%90%D7%95_%D7%94%D7%99%D7%A6%D7%99%D7%90%D7%94_%D7%9E%D7%9E%D7%A0%D7%94)
"תקנות איסור הלבנת הון (דרכים ומועדים להעברת דיווח לפי פרק ד' לחוק, למאגר המידע)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%93%D7%A8%D7%9B%D7%99%D7%9D_%D7%95%D7%9E%D7%95%D7%A2%D7%93%D7%99%D7%9D_%D7%9C%D7%94%D7%A2%D7%91%D7%A8%D7%AA_%D7%93%D7%99%D7%95%D7%95%D7%97_%D7%9C%D7%A4%D7%99_%D7%A4%D7%A8%D7%A7_%D7%93%27_%D7%9C%D7%97%D7%95%D7%A7,_%D7%9C%D7%9E%D7%90%D7%92%D7%A8_%D7%94%D7%9E%D7%99%D7%93%D7%A2)"
תקנות איסור הלבנת הון (דרכים ומועדים להעברת דיווח של סוחרים באבנים יקרות למאגר המידע),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%93%D7%A8%D7%9B%D7%99%D7%9D_%D7%95%D7%9E%D7%95%D7%A2%D7%93%D7%99%D7%9D_%D7%9C%D7%94%D7%A2%D7%91%D7%A8%D7%AA_%D7%93%D7%99%D7%95%D7%95%D7%97_%D7%A9%D7%9C_%D7%A1%D7%95%D7%97%D7%A8%D7%99%D7%9D_%D7%91%D7%90%D7%91%D7%A0%D7%99%D7%9D_%D7%99%D7%A7%D7%A8%D7%95%D7%AA_%D7%9C%D7%9E%D7%90%D7%92%D7%A8_%D7%94%D7%9E%D7%99%D7%93%D7%A2)
"תקנות איסור הלבנת הון (דרכים ומועדים להעברת דיווח של תאגידים בנקאיים והגופים המפורטים בתוספת השלישית לחוק, למאגר המידע)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%93%D7%A8%D7%9B%D7%99%D7%9D_%D7%95%D7%9E%D7%95%D7%A2%D7%93%D7%99%D7%9D_%D7%9C%D7%94%D7%A2%D7%91%D7%A8%D7%AA_%D7%93%D7%99%D7%95%D7%95%D7%97_%D7%A9%D7%9C_%D7%AA%D7%90%D7%92%D7%99%D7%93%D7%99%D7%9D_%D7%91%D7%A0%D7%A7%D7%90%D7%99%D7%99%D7%9D_%D7%95%D7%94%D7%92%D7%95%D7%A4%D7%99%D7%9D_%D7%94%D7%9E%D7%A4%D7%95%D7%A8%D7%98%D7%99%D7%9D_%D7%91%D7%AA%D7%95%D7%A1%D7%A4%D7%AA_%D7%94%D7%A9%D7%9C%D7%99%D7%A9%D7%99%D7%AA_%D7%9C%D7%97%D7%95%D7%A7,_%D7%9C%D7%9E%D7%90%D7%92%D7%A8_%D7%94%D7%9E%D7%99%D7%93%D7%A2)"
תקנות איסור הלבנת הון (הפעלת סמכות כניסה בידי מפקח לגבי גוף שבפיקוח שהוא נותן שירות עסקי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8_%D7%94%D7%9C%D7%91%D7%A0%D7%AA_%D7%94%D7%95%D7%9F_(%D7%94%D7%A4%D7%A2%D7%9C%D7%AA_%D7%A1%D7%9E%D7%9B%D7%95%D7%AA_%D7%9B%D7%A0%D7%99%D7%A1%D7%94_%D7%91%D7%99%D7%93%D7%99_%D7%9E%D7%A4%D7%A7%D7%97_%D7%9C%D7%92%D7%91%D7%99_%D7%92%D7%95%D7%A3_%D7%A9%D7%91%D7%A4%D7%99%D7%A7%D7%95%D7%97_%D7%A9%D7%94%D7%95%D7%90_%D7%A0%D7%95%D7%AA%D7%9F_%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%A2%D7%A1%D7%A7%D7%99)
